lfdn,code_2320,code_2330
9606,2.0,4.0
21697,2.0,4.0
13167,5.0,10.0
7931,2.0,2.0
14036,4.0,9.0
13164,4.0,4.0
13163,3.0,4.0
2762,9.0,
8788,3.0,4.0
3942,2.0,12.0
7048,5.0,10.0
2011,3.0,12.0
13157,2.0,12.0
21698,4.0,7.0
8686,3.0,3.0
11364,2.0,12.0
7020,4.0,7.0
13844,5.0,5.0
4987,5.0,10.0
5445,3.0,6.0
1640,5.0,10.0
4259,2.0,4.0
5420,3.0,6.0
21699,5.0,3.0
5575,5.0,13.0
7847,2.0,4.0
717,5.0,6.0
7041,5.0,9.0
13592,2.0,3.0
1624,3.0,13.0
13141,4.0,3.0
13140,9.0,
21700,4.0,9.0
7556,3.0,3.0
4031,5.0,10.0
10670,1.0,7.0
2363,2.0,3.0
8990,3.0,4.0
21701,5.0,4.0
14387,4.0,9.0
11131,3.0,8.0
21702,3.0,6.0
13973,3.0,12.0
11000,5.0,14.0
8449,5.0,14.0
6195,3.0,7.0
6756,2.0,6.0
9112,3.0,6.0
21703,5.0,10.0
7648,5.0,10.0
12339,4.0,4.0
9068,3.0,4.0
6927,5.0,13.0
12546,5.0,6.0
21704,2.0,4.0
5859,4.0,8.0
21705,4.0,9.0
4971,5.0,10.0
16863,3.0,2.0
14569,3.0,4.0
11573,5.0,10.0
13116,2.0,14.0
14356,3.0,6.0
9005,4.0,8.0
13485,5.0,7.0
3516,4.0,7.0
21706,3.0,9.0
9937,3.0,3.0
4786,4.0,14.0
15724,2.0,8.0
13108,2.0,3.0
13107,3.0,4.0
13106,3.0,3.0
13105,3.0,12.0
21707,5.0,10.0
21708,3.0,3.0
2699,5.0,14.0
10483,2.0,4.0
16686,3.0,3.0
5750,2.0,4.0
17404,3.0,6.0
10674,5.0,13.0
13098,3.0,7.0
13097,2.0,8.0
13096,3.0,4.0
9558,4.0,10.0
6682,5.0,10.0
9830,3.0,13.0
13249,3.0,4.0
8153,2.0,6.0
1201,2.0,3.0
2968,3.0,12.0
21709,4.0,6.0
107,5.0,12.0
12179,3.0,3.0
21710,3.0,7.0
13086,2.0,14.0
4452,5.0,13.0
11143,5.0,13.0
3524,5.0,8.0
17397,5.0,9.0
16614,4.0,12.0
21711,3.0,13.0
7514,3.0,4.0
15770,3.0,7.0
6770,2.0,4.0
6477,5.0,10.0
1528,5.0,10.0
8689,5.0,12.0
4732,3.0,6.0
10932,5.0,9.0
311,3.0,4.0
4066,3.0,3.0
13070,3.0,12.0
4438,5.0,10.0
21712,4.0,3.0
15311,3.0,7.0
11048,3.0,4.0
10981,3.0,4.0
12278,2.0,1.0
2465,2.0,4.0
17473,3.0,4.0
6636,5.0,10.0
13061,2.0,4.0
3139,2.0,4.0
10783,3.0,9.0
21713,5.0,3.0
13335,2.0,3.0
13057,5.0,13.0
4474,5.0,10.0
17462,5.0,4.0
8423,2.0,4.0
3544,3.0,12.0
5291,5.0,13.0
13051,1.0,12.0
7245,3.0,6.0
16405,4.0,9.0
13048,5.0,4.0
13047,2.0,4.0
6402,3.0,4.0
13045,3.0,4.0
779,3.0,4.0
281,5.0,4.0
6454,3.0,4.0
13041,2.0,3.0
2997,3.0,3.0
3869,2.0,4.0
4677,5.0,7.0
2030,3.0,4.0
4319,3.0,4.0
561,4.0,7.0
6795,2.0,14.0
21714,4.0,9.0
7978,2.0,12.0
13032,3.0,6.0
10880,2.0,3.0
4890,2.0,6.0
14823,3.0,4.0
6106,3.0,6.0
8112,5.0,10.0
7115,2.0,4.0
21715,1.0,14.0
4260,3.0,6.0
21716,5.0,9.0
17985,2.0,3.0
17810,5.0,12.0
13022,3.0,4.0
661,3.0,3.0
16536,3.0,3.0
13019,3.0,7.0
10044,3.0,3.0
8081,3.0,13.0
10675,3.0,13.0
5109,5.0,9.0
10756,2.0,3.0
5938,2.0,7.0
3723,2.0,3.0
3853,3.0,7.0
4281,3.0,4.0
17023,3.0,4.0
13385,3.0,4.0
4743,5.0,10.0
17120,4.0,7.0
8619,3.0,4.0
21717,2.0,14.0
13004,2.0,4.0
11700,2.0,6.0
6445,4.0,9.0
12298,3.0,3.0
13000,3.0,7.0
12999,2.0,4.0
1016,2.0,14.0
14402,5.0,14.0
1081,3.0,12.0
1406,5.0,10.0
7416,4.0,9.0
21718,5.0,10.0
2464,3.0,8.0
11414,5.0,14.0
10840,5.0,12.0
12990,3.0,6.0
21719,4.0,9.0
4723,5.0,9.0
11546,5.0,13.0
5591,3.0,6.0
13847,5.0,6.0
12811,2.0,3.0
644,3.0,6.0
4637,5.0,10.0
8857,3.0,3.0
256,2.0,3.0
10943,2.0,14.0
12979,3.0,4.0
6536,3.0,12.0
21720,3.0,3.0
7571,5.0,9.0
15971,3.0,12.0
7256,4.0,9.0
15198,2.0,6.0
21721,3.0,6.0
16059,3.0,8.0
12972,4.0,9.0
11582,5.0,7.0
12970,2.0,4.0
21722,3.0,6.0
1807,2.0,12.0
16048,3.0,4.0
17913,3.0,4.0
21723,5.0,10.0
16306,5.0,13.0
12965,5.0,4.0
16584,5.0,12.0
4035,3.0,13.0
4223,3.0,6.0
13050,2.0,2.0
2734,3.0,13.0
12959,5.0,10.0
12958,2.0,
15930,3.0,4.0
21724,2.0,3.0
90,5.0,12.0
21725,3.0,10.0
21726,5.0,7.0
21727,5.0,13.0
9487,3.0,1.0
3402,3.0,6.0
2215,4.0,8.0
12952,9.0,
21728,3.0,4.0
11624,2.0,3.0
10695,5.0,6.0
21729,5.0,13.0
21730,5.0,9.0
173,3.0,12.0
12948,2.0,4.0
21731,5.0,8.0
21732,5.0,10.0
9587,5.0,10.0
15572,3.0,7.0
162,3.0,3.0
18006,5.0,4.0
10417,2.0,3.0
14260,2.0,6.0
13584,2.0,14.0
13366,5.0,10.0
9433,5.0,9.0
14986,2.0,6.0
12937,3.0,6.0
17584,3.0,6.0
12935,3.0,4.0
11237,3.0,6.0
12933,5.0,10.0
8415,4.0,13.0
21733,5.0,13.0
12985,4.0,10.0
11736,3.0,13.0
5499,5.0,9.0
5828,2.0,1.0
14090,5.0,3.0
8920,3.0,12.0
8145,5.0,7.0
18066,3.0,8.0
21734,3.0,6.0
12923,2.0,3.0
64,2.0,4.0
2684,3.0,6.0
12748,3.0,7.0
8459,2.0,3.0
9625,3.0,6.0
11175,5.0,9.0
10235,3.0,12.0
15563,4.0,9.0
4859,2.0,4.0
17984,2.0,4.0
16308,3.0,4.0
9080,3.0,8.0
21735,3.0,8.0
10166,5.0,4.0
4459,1.0,14.0
7513,2.0,14.0
12907,5.0,4.0
21736,3.0,4.0
3056,3.0,4.0
1973,4.0,3.0
5056,3.0,12.0
12522,2.0,4.0
1088,5.0,10.0
10254,3.0,4.0
15132,3.0,10.0
21737,4.0,7.0
190,2.0,4.0
16947,5.0,10.0
1092,5.0,4.0
12896,5.0,12.0
4957,3.0,6.0
3129,2.0,3.0
11816,3.0,3.0
12892,3.0,6.0
12891,4.0,8.0
1259,3.0,4.0
3878,5.0,10.0
17869,5.0,9.0
12887,2.0,14.0
3734,3.0,4.0
11969,3.0,4.0
1158,3.0,6.0
3520,5.0,4.0
21738,4.0,13.0
12882,4.0,8.0
16166,5.0,9.0
1331,5.0,13.0
12879,2.0,6.0
8208,3.0,4.0
14695,5.0,3.0
16941,2.0,3.0
11865,4.0,9.0
10649,3.0,6.0
8652,2.0,14.0
16460,3.0,4.0
16383,5.0,8.0
12870,3.0,6.0
11191,2.0,4.0
322,3.0,4.0
12867,5.0,10.0
12866,4.0,8.0
18010,2.0,6.0
2686,5.0,10.0
21739,3.0,4.0
12863,2.0,6.0
12862,5.0,7.0
14165,3.0,4.0
15378,5.0,10.0
10987,3.0,12.0
1946,3.0,6.0
10157,5.0,9.0
2556,2.0,12.0
21740,3.0,4.0
14099,3.0,13.0
12854,5.0,4.0
7143,2.0,3.0
9568,3.0,3.0
4468,5.0,12.0
9054,5.0,10.0
12658,2.0,14.0
8123,3.0,4.0
6613,5.0,10.0
10002,5.0,10.0
6677,3.0,1.0
21741,5.0,9.0
6341,5.0,13.0
21742,5.0,6.0
5848,3.0,6.0
21743,3.0,7.0
4774,5.0,4.0
1397,4.0,7.0
5541,4.0,9.0
3922,2.0,4.0
6351,3.0,6.0
7882,3.0,4.0
11538,5.0,13.0
21744,3.0,1.0
4427,5.0,13.0
401,4.0,6.0
2767,2.0,12.0
4714,5.0,12.0
6869,3.0,6.0
8540,3.0,7.0
21745,3.0,6.0
15041,3.0,7.0
15248,4.0,4.0
13257,5.0,13.0
8161,2.0,14.0
11307,3.0,12.0
4091,2.0,8.0
12823,2.0,4.0
13917,5.0,9.0
12821,3.0,6.0
7162,5.0,10.0
7636,2.0,8.0
2934,2.0,9.0
21746,3.0,3.0
12817,2.0,14.0
2535,2.0,
12137,3.0,6.0
12814,2.0,1.0
3114,3.0,3.0
15632,5.0,10.0
8852,3.0,12.0
8853,3.0,14.0
17250,4.0,9.0
3416,4.0,9.0
6997,5.0,10.0
142,2.0,3.0
8935,3.0,3.0
3596,5.0,10.0
10936,5.0,13.0
13431,4.0,9.0
4567,2.0,13.0
13885,3.0,4.0
21747,2.0,4.0
6037,3.0,4.0
12798,3.0,3.0
11618,3.0,14.0
1303,1.0,14.0
11232,3.0,6.0
21748,3.0,4.0
17322,3.0,2.0
17662,3.0,4.0
14086,3.0,6.0
1741,5.0,12.0
12790,3.0,8.0
12789,5.0,4.0
13687,4.0,4.0
14393,2.0,1.0
17890,5.0,9.0
5258,3.0,4.0
4040,3.0,6.0
10525,2.0,3.0
13477,3.0,6.0
12781,9.0,
21749,5.0,10.0
12780,5.0,13.0
6660,2.0,6.0
18068,5.0,10.0
16969,2.0,4.0
16114,2.0,9.0
14514,3.0,6.0
5509,1.0,14.0
6231,5.0,3.0
10292,2.0,8.0
12771,5.0,12.0
15957,3.0,4.0
17137,3.0,9.0
2053,3.0,14.0
8929,3.0,3.0
21750,3.0,4.0
6560,4.0,13.0
5460,5.0,10.0
6206,3.0,6.0
2140,5.0,9.0
9982,5.0,10.0
11888,2.0,4.0
21751,5.0,6.0
968,3.0,1.0
12759,4.0,4.0
13856,3.0,13.0
1803,2.0,4.0
7121,3.0,4.0
426,5.0,12.0
12274,3.0,6.0
2041,5.0,10.0
5237,2.0,12.0
5724,5.0,10.0
3525,4.0,9.0
1596,1.0,14.0
866,5.0,6.0
6520,5.0,13.0
21752,5.0,10.0
16570,3.0,6.0
1229,9.0,
4388,3.0,13.0
12622,4.0,7.0
11272,2.0,4.0
9032,4.0,9.0
9347,3.0,4.0
4561,3.0,3.0
8237,2.0,12.0
9332,5.0,10.0
12635,2.0,4.0
14956,9.0,
855,5.0,10.0
10021,5.0,1.0
21753,3.0,4.0
10401,2.0,3.0
17048,2.0,3.0
1243,3.0,4.0
14374,5.0,13.0
4948,5.0,8.0
12727,3.0,12.0
14266,5.0,9.0
8815,3.0,6.0
7873,4.0,3.0
15911,3.0,9.0
14254,3.0,4.0
11591,5.0,4.0
11145,3.0,9.0
12719,2.0,4.0
1182,3.0,12.0
4478,3.0,4.0
3397,5.0,7.0
21754,2.0,3.0
8306,3.0,4.0
5863,3.0,6.0
13720,3.0,3.0
13938,2.0,6.0
15467,5.0,6.0
14093,4.0,4.0
15793,5.0,10.0
12241,3.0,3.0
1177,5.0,10.0
3451,3.0,12.0
17093,3.0,4.0
2718,3.0,3.0
8552,3.0,12.0
3172,4.0,9.0
1574,2.0,3.0
2674,5.0,9.0
733,4.0,9.0
8102,2.0,6.0
7371,3.0,3.0
12696,2.0,4.0
12695,3.0,4.0
14039,3.0,6.0
21755,3.0,4.0
14098,4.0,14.0
4116,5.0,10.0
14101,2.0,4.0
14917,4.0,7.0
16488,3.0,6.0
1638,3.0,4.0
2994,5.0,14.0
7671,5.0,4.0
12770,4.0,4.0
12684,2.0,3.0
4344,3.0,12.0
15066,3.0,8.0
21756,5.0,14.0
16629,3.0,4.0
16108,5.0,3.0
5054,3.0,4.0
12678,5.0,4.0
16384,2.0,4.0
1018,2.0,12.0
489,3.0,6.0
6393,5.0,10.0
12749,2.0,2.0
26,2.0,14.0
2301,2.0,1.0
12670,3.0,12.0
13931,3.0,4.0
8728,2.0,4.0
744,2.0,6.0
12666,2.0,3.0
11870,5.0,10.0
13650,4.0,9.0
13958,5.0,10.0
15449,5.0,7.0
21757,5.0,10.0
3958,9.0,
12660,3.0,4.0
21758,3.0,3.0
14,5.0,9.0
3896,5.0,10.0
17727,3.0,12.0
12656,3.0,6.0
3135,3.0,7.0
566,5.0,8.0
12865,2.0,4.0
3694,2.0,14.0
7481,3.0,3.0
13159,3.0,3.0
12649,9.0,
13693,2.0,3.0
8599,4.0,9.0
6935,5.0,3.0
1646,2.0,3.0
17600,3.0,4.0
16484,5.0,12.0
12642,2.0,3.0
15544,5.0,10.0
17530,5.0,9.0
7190,5.0,13.0
13671,5.0,10.0
4399,3.0,12.0
2930,3.0,4.0
17872,2.0,4.0
846,2.0,14.0
21759,3.0,4.0
1950,5.0,12.0
12632,4.0,8.0
12631,2.0,3.0
21760,4.0,3.0
21761,2.0,4.0
8251,3.0,4.0
15185,2.0,12.0
17988,2.0,4.0
8997,5.0,12.0
21762,2.0,3.0
4413,4.0,9.0
4204,3.0,7.0
14441,3.0,4.0
2097,4.0,9.0
21763,5.0,3.0
21764,5.0,10.0
4345,2.0,6.0
10243,3.0,12.0
21765,3.0,4.0
17986,5.0,3.0
21766,3.0,8.0
21767,5.0,6.0
12619,2.0,6.0
13255,3.0,4.0
12617,3.0,4.0
21768,2.0,3.0
21769,4.0,6.0
2252,1.0,12.0
21770,5.0,4.0
21771,5.0,9.0
21772,3.0,6.0
21773,4.0,4.0
21774,5.0,10.0
21775,3.0,3.0
21776,5.0,9.0
21777,3.0,3.0
21778,5.0,13.0
6124,4.0,4.0
17880,2.0,4.0
12613,2.0,4.0
10287,5.0,10.0
21779,3.0,12.0
21780,5.0,12.0
21781,3.0,4.0
7836,3.0,1.0
1344,3.0,4.0
10708,5.0,10.0
14840,2.0,4.0
6864,4.0,7.0
8639,2.0,3.0
15686,4.0,9.0
21782,3.0,6.0
21783,5.0,10.0
21784,2.0,6.0
21785,2.0,4.0
13472,2.0,2.0
21786,3.0,3.0
6628,2.0,4.0
4525,2.0,4.0
21787,2.0,4.0
21788,2.0,4.0
21789,3.0,6.0
21790,5.0,7.0
8406,3.0,12.0
17131,3.0,3.0
21791,2.0,14.0
2753,4.0,9.0
15685,3.0,12.0
13465,5.0,10.0
15242,3.0,13.0
12595,3.0,3.0
8292,4.0,7.0
6167,2.0,3.0
21792,2.0,6.0
21793,3.0,4.0
21794,4.0,4.0
21795,5.0,10.0
21796,4.0,8.0
17553,2.0,3.0
21797,3.0,3.0
882,2.0,3.0
3497,3.0,12.0
12589,3.0,4.0
13125,9.0,
21798,2.0,3.0
21799,3.0,2.0
21800,3.0,12.0
21801,3.0,4.0
2995,3.0,13.0
9704,2.0,3.0
21802,3.0,3.0
1176,2.0,12.0
1220,2.0,4.0
15657,3.0,7.0
12582,1.0,14.0
16264,2.0,8.0
21803,3.0,4.0
21804,5.0,13.0
21805,2.0,3.0
15508,2.0,14.0
21806,1.0,12.0
21807,5.0,14.0
12563,3.0,4.0
21808,5.0,14.0
21809,3.0,14.0
21810,2.0,1.0
21811,3.0,12.0
7457,2.0,4.0
6431,3.0,12.0
2019,5.0,10.0
2973,3.0,3.0
3625,3.0,3.0
7926,3.0,4.0
9457,1.0,14.0
21812,3.0,6.0
21813,2.0,2.0
12571,5.0,12.0
21814,3.0,1.0
21815,3.0,6.0
21816,3.0,12.0
21817,3.0,4.0
16840,2.0,8.0
6791,3.0,3.0
10668,4.0,9.0
21818,4.0,9.0
21819,5.0,4.0
12567,5.0,9.0
6888,3.0,6.0
17683,2.0,6.0
12564,3.0,6.0
11533,4.0,9.0
14879,5.0,9.0
12561,5.0,9.0
11392,9.0,
3543,5.0,10.0
7654,5.0,13.0
21820,2.0,12.0
21821,2.0,3.0
21822,3.0,6.0
21823,4.0,7.0
21824,3.0,4.0
15496,3.0,6.0
21825,2.0,3.0
21826,2.0,3.0
15276,2.0,6.0
3291,5.0,13.0
21827,3.0,6.0
21828,5.0,10.0
21829,2.0,14.0
21830,5.0,10.0
21831,3.0,14.0
21832,2.0,4.0
21833,4.0,7.0
6509,5.0,6.0
21834,4.0,7.0
21835,3.0,7.0
21836,2.0,8.0
6608,2.0,5.0
12552,2.0,4.0
6968,3.0,4.0
14015,3.0,12.0
10727,5.0,7.0
12669,3.0,6.0
4054,2.0,7.0
7996,4.0,9.0
2081,3.0,6.0
10844,2.0,14.0
21837,2.0,6.0
12797,3.0,14.0
10665,2.0,3.0
21838,2.0,2.0
12541,4.0,9.0
12540,5.0,4.0
13243,3.0,13.0
12538,3.0,7.0
7229,5.0,10.0
14075,3.0,3.0
21839,3.0,6.0
21840,3.0,12.0
13721,5.0,14.0
10374,2.0,4.0
6944,3.0,4.0
21841,3.0,6.0
8744,9.0,
833,2.0,14.0
895,3.0,6.0
6396,4.0,9.0
21842,1.0,4.0
21843,2.0,3.0
12000,1.0,14.0
12527,2.0,4.0
13129,3.0,14.0
9897,3.0,12.0
14517,3.0,6.0
21844,5.0,12.0
15489,2.0,4.0
6155,5.0,4.0
16637,3.0,3.0
21845,3.0,7.0
21846,5.0,9.0
21847,3.0,3.0
12520,2.0,14.0
13818,5.0,12.0
21848,4.0,8.0
21849,5.0,4.0
4712,3.0,6.0
10542,2.0,4.0
12516,2.0,13.0
6548,2.0,4.0
12514,3.0,13.0
21850,1.0,6.0
21851,2.0,14.0
21852,3.0,12.0
21853,3.0,3.0
21854,2.0,4.0
9522,2.0,13.0
17062,2.0,3.0
21855,3.0,6.0
21856,3.0,6.0
21857,2.0,4.0
21858,5.0,10.0
8940,3.0,8.0
10265,4.0,3.0
8364,5.0,10.0
15862,3.0,14.0
21859,2.0,6.0
21860,2.0,6.0
12899,2.0,4.0
12506,3.0,4.0
12505,3.0,4.0
7327,5.0,12.0
2803,3.0,12.0
11932,2.0,4.0
13227,2.0,13.0
6693,3.0,4.0
2555,3.0,3.0
21861,4.0,8.0
2570,9.0,
7986,9.0,
3205,2.0,14.0
3022,4.0,9.0
21862,2.0,12.0
21863,5.0,9.0
16740,2.0,4.0
2343,2.0,12.0
8470,3.0,12.0
519,3.0,4.0
12490,3.0,8.0
4527,3.0,6.0
21864,3.0,6.0
21865,2.0,14.0
21866,2.0,12.0
21867,2.0,3.0
21868,2.0,6.0
3805,5.0,10.0
15574,5.0,10.0
21869,2.0,12.0
10877,2.0,12.0
3608,2.0,4.0
21870,2.0,6.0
5837,4.0,12.0
12483,4.0,4.0
21871,4.0,4.0
7015,3.0,6.0
17346,2.0,6.0
3440,1.0,3.0
7350,3.0,6.0
8910,2.0,4.0
15219,5.0,10.0
7915,9.0,
3753,2.0,12.0
21872,5.0,10.0
21873,3.0,4.0
21874,5.0,9.0
17162,4.0,10.0
6095,4.0,9.0
11249,4.0,12.0
14822,1.0,14.0
13272,5.0,10.0
726,9.0,
1460,4.0,9.0
12467,2.0,4.0
13921,2.0,14.0
16175,3.0,
21875,2.0,4.0
12464,4.0,8.0
284,9.0,
9656,2.0,3.0
21876,5.0,13.0
15670,3.0,9.0
140,2.0,6.0
4136,2.0,3.0
21877,5.0,10.0
605,2.0,4.0
12807,4.0,7.0
21878,5.0,10.0
21879,3.0,12.0
21880,5.0,9.0
21881,2.0,6.0
21882,2.0,4.0
21883,2.0,12.0
12456,3.0,6.0
16102,3.0,12.0
6500,2.0,3.0
3671,3.0,4.0
21884,2.0,12.0
21885,4.0,9.0
12853,5.0,9.0
12815,4.0,9.0
17433,3.0,6.0
9493,5.0,9.0
17055,5.0,10.0
21886,5.0,10.0
1093,2.0,3.0
10825,5.0,10.0
12445,2.0,3.0
16212,3.0,4.0
21887,5.0,6.0
12443,2.0,6.0
12442,3.0,12.0
4505,2.0,8.0
21888,3.0,12.0
21889,3.0,7.0
15440,2.0,1.0
6273,2.0,4.0
6310,2.0,14.0
12661,3.0,6.0
1924,4.0,9.0
2729,5.0,9.0
7527,5.0,9.0
12849,4.0,4.0
21890,2.0,4.0
21891,5.0,10.0
21892,4.0,6.0
12432,2.0,12.0
18063,3.0,9.0
12431,3.0,6.0
12430,4.0,7.0
376,2.0,3.0
13621,4.0,9.0
568,5.0,4.0
2447,2.0,4.0
15892,2.0,6.0
21893,2.0,14.0
21894,3.0,3.0
8473,4.0,4.0
21895,4.0,7.0
21896,5.0,6.0
12423,2.0,12.0
15761,9.0,
67,5.0,10.0
10895,5.0,9.0
314,5.0,9.0
21897,3.0,3.0
21898,3.0,3.0
21899,2.0,6.0
7445,2.0,12.0
21900,3.0,3.0
11039,3.0,12.0
13563,3.0,14.0
13869,3.0,7.0
12735,4.0,9.0
11102,5.0,4.0
16895,3.0,4.0
17174,5.0,10.0
21901,2.0,10.0
21902,3.0,3.0
21903,5.0,4.0
12359,5.0,10.0
17451,3.0,4.0
21904,5.0,4.0
21905,3.0,3.0
14720,4.0,9.0
12407,5.0,13.0
12214,5.0,9.0
6313,2.0,4.0
14812,2.0,4.0
12403,3.0,13.0
21906,5.0,9.0
17423,2.0,4.0
12401,2.0,6.0
2605,2.0,12.0
8987,5.0,7.0
8329,3.0,12.0
13735,3.0,6.0
12062,3.0,4.0
7400,3.0,6.0
21907,2.0,3.0
10961,5.0,3.0
856,3.0,1.0
5838,5.0,9.0
11787,5.0,14.0
21908,3.0,4.0
21909,3.0,6.0
21910,9.0,
21911,3.0,8.0
3801,4.0,4.0
5898,2.0,6.0
4770,3.0,4.0
11485,9.0,
193,2.0,6.0
1668,5.0,10.0
21912,5.0,10.0
21913,3.0,4.0
21914,3.0,1.0
21915,2.0,12.0
21916,2.0,3.0
12384,5.0,6.0
21917,2.0,6.0
21918,3.0,4.0
12383,3.0,4.0
786,3.0,6.0
10054,4.0,7.0
15482,3.0,3.0
21919,3.0,3.0
13285,5.0,14.0
11167,3.0,7.0
5738,3.0,7.0
10899,3.0,4.0
17926,5.0,10.0
21920,4.0,9.0
21921,3.0,2.0
21922,4.0,3.0
3174,3.0,9.0
21923,5.0,10.0
21924,5.0,10.0
16717,5.0,10.0
21925,5.0,7.0
21926,2.0,8.0
3415,3.0,8.0
2225,5.0,13.0
12321,2.0,6.0
15134,3.0,12.0
21927,5.0,10.0
16934,2.0,3.0
21928,3.0,6.0
16120,2.0,6.0
1905,2.0,1.0
12777,5.0,12.0
432,4.0,8.0
21929,2.0,4.0
10620,5.0,10.0
12362,4.0,8.0
21930,5.0,10.0
14472,1.0,14.0
12360,2.0,12.0
13034,5.0,4.0
21931,3.0,13.0
21932,3.0,3.0
21933,5.0,10.0
21934,5.0,10.0
6766,5.0,10.0
10627,3.0,10.0
21935,5.0,13.0
21936,2.0,4.0
21937,5.0,10.0
21938,3.0,6.0
21939,2.0,4.0
21940,3.0,4.0
21941,5.0,10.0
21942,5.0,9.0
11332,2.0,4.0
21943,3.0,6.0
21944,2.0,3.0
21945,3.0,9.0
2360,4.0,10.0
1508,5.0,10.0
7300,2.0,3.0
21946,3.0,7.0
6426,3.0,6.0
17521,3.0,6.0
1209,5.0,3.0
12606,3.0,4.0
3496,3.0,7.0
4928,3.0,4.0
21947,5.0,9.0
21948,3.0,10.0
6909,3.0,13.0
15358,9.0,
21949,5.0,10.0
21950,5.0,4.0
21951,3.0,6.0
21952,2.0,3.0
5451,4.0,9.0
2704,2.0,8.0
12342,3.0,4.0
14980,2.0,4.0
1347,9.0,
21953,3.0,6.0
21954,2.0,8.0
171,5.0,9.0
12338,2.0,3.0
12337,5.0,10.0
8709,2.0,14.0
2440,2.0,13.0
4455,2.0,4.0
21955,5.0,4.0
12333,2.0,8.0
7246,2.0,3.0
21956,3.0,14.0
21957,1.0,14.0
21958,2.0,4.0
21959,3.0,4.0
21960,2.0,14.0
6446,2.0,1.0
21961,5.0,13.0
9058,2.0,4.0
21962,3.0,8.0
17113,5.0,10.0
12328,3.0,6.0
21963,3.0,3.0
21964,2.0,12.0
21965,2.0,6.0
21966,5.0,9.0
21967,5.0,10.0
15857,5.0,9.0
9253,2.0,12.0
21968,3.0,14.0
21969,4.0,8.0
4334,5.0,10.0
246,2.0,1.0
12323,5.0,3.0
12322,2.0,3.0
21970,4.0,8.0
21971,2.0,6.0
5776,5.0,10.0
21972,4.0,13.0
21973,2.0,3.0
21974,2.0,4.0
437,3.0,8.0
12319,9.0,
5759,3.0,3.0
13380,3.0,6.0
8326,2.0,3.0
13261,3.0,8.0
9425,3.0,7.0
5184,5.0,7.0
21975,2.0,3.0
21976,2.0,6.0
21977,3.0,8.0
21978,2.0,6.0
21979,2.0,4.0
21980,5.0,10.0
21981,3.0,4.0
8273,3.0,9.0
13712,3.0,13.0
12268,5.0,4.0
17661,5.0,10.0
21982,3.0,7.0
12308,3.0,9.0
8477,3.0,4.0
7138,5.0,9.0
15137,5.0,14.0
2246,4.0,10.0
17058,2.0,14.0
12302,3.0,3.0
15797,3.0,4.0
12300,3.0,6.0
12299,1.0,14.0
11878,3.0,7.0
21983,3.0,9.0
7238,5.0,8.0
821,3.0,4.0
6062,3.0,4.0
876,5.0,10.0
3208,5.0,13.0
8001,2.0,3.0
2336,4.0,9.0
12290,4.0,4.0
5028,5.0,9.0
21984,5.0,8.0
12288,2.0,8.0
17942,5.0,9.0
12286,3.0,7.0
3739,3.0,4.0
21985,3.0,6.0
3991,2.0,3.0
17602,2.0,14.0
21986,3.0,9.0
21987,3.0,12.0
6774,3.0,4.0
12281,3.0,4.0
11359,5.0,4.0
3536,3.0,7.0
14419,3.0,6.0
9965,4.0,5.0
18500,3.0,
16016,5.0,10.0
14535,3.0,10.0
2585,2.0,3.0
21988,5.0,10.0
16726,3.0,3.0
9337,2.0,8.0
21989,3.0,3.0
10832,1.0,1.0
14403,5.0,12.0
11521,2.0,3.0
10362,3.0,13.0
12267,2.0,8.0
5352,5.0,13.0
12874,3.0,6.0
13180,3.0,1.0
12263,5.0,10.0
8664,4.0,3.0
15885,4.0,10.0
6543,5.0,9.0
17783,5.0,13.0
21990,5.0,10.0
4501,2.0,14.0
12257,3.0,4.0
21991,4.0,10.0
2221,2.0,3.0
8740,3.0,4.0
14888,3.0,4.0
6156,4.0,10.0
17446,4.0,6.0
17361,3.0,3.0
9499,2.0,3.0
8290,3.0,8.0
21992,5.0,14.0
12248,5.0,13.0
13985,5.0,4.0
7578,3.0,4.0
9671,2.0,3.0
21993,3.0,4.0
21994,5.0,4.0
103,5.0,10.0
673,2.0,1.0
2430,3.0,4.0
8918,3.0,3.0
12240,3.0,7.0
9616,2.0,4.0
22514,,
21995,3.0,4.0
15091,5.0,10.0
12237,2.0,4.0
13962,2.0,2.0
9709,3.0,6.0
6042,5.0,13.0
7708,5.0,10.0
18393,5.0,
11075,4.0,9.0
13763,4.0,9.0
12566,2.0,4.0
18394,5.0,
17488,3.0,3.0
15418,4.0,7.0
3372,3.0,1.0
14187,5.0,9.0
1218,5.0,4.0
3364,5.0,9.0
18395,,
10082,2.0,3.0
8254,3.0,4.0
21996,3.0,3.0
16748,3.0,6.0
916,3.0,4.0
12219,4.0,9.0
8897,5.0,9.0
3733,3.0,4.0
11905,3.0,6.0
2224,5.0,10.0
2159,3.0,3.0
13488,4.0,7.0
12136,3.0,4.0
12711,3.0,6.0
10399,3.0,3.0
11617,2.0,3.0
7049,4.0,9.0
17210,5.0,10.0
17859,4.0,12.0
1314,2.0,3.0
15573,5.0,14.0
10929,5.0,10.0
10575,5.0,9.0
21997,3.0,4.0
14566,5.0,10.0
4509,3.0,4.0
18396,,
3145,2.0,6.0
4106,3.0,6.0
6899,3.0,3.0
15003,3.0,6.0
4810,3.0,4.0
16607,3.0,6.0
16927,5.0,10.0
4195,5.0,10.0
